Indice,Imagen_auto_scale,cig,Phase 2 clasiffication,explicación clasificación1,clasificación1,imagen_rotada,explicación clasificación2,clasificación_2
254,"[[[ 8 14 12]
  [ 9 15 13]
  [11 15 14]
  ...
  [ 3  3  1]
  [ 2  2  0]
  [ 2  2  0]]

 [[ 8 14 12]
  [ 9 15 13]
  [11 15 14]
  ...
  [ 3  3  1]
  [ 2  2  0]
  [ 2  2  0]]

 [[ 7 13 11]
  [ 8 14 12]
  [11 15 14]
  ...
  [ 3  3  1]
  [ 2  2  0]
  [ 2  2  0]]

 ...

 [[14  5  6]
  [13  4  5]
  [13  4  5]
  ...
  [13  9  8]
  [13  9  8]
  [13  9  8]]

 [[14  5  6]
  [14  5  6]
  [13  4  5]
  ...
  [13  9  8]
  [13  9  8]
  [13  9  8]]

 [[14  5  6]
  [14  5  6]
  [13  4  5]
  ...
  [13  9  8]
  [13  9  8]
  [13  9  8]]]",368, SA(rs)c                                                                                              ,espiral,0,,espiral no barrada,0
256,"[[[1 2 6]
  [1 2 6]
  [1 2 6]
  ...
  [3 8 4]
  [1 7 3]
  [1 7 3]]

 [[1 2 6]
  [1 2 6]
  [1 2 6]
  ...
  [3 8 4]
  [2 8 4]
  [2 8 4]]

 [[1 2 4]
  [1 2 4]
  [1 2 4]
  ...
  [4 9 5]
  [3 9 5]
  [2 8 4]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [7 3 2]
  [7 3 2]
  [7 3 2]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [8 4 3]
  [7 3 2]
  [7 3 2]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [8 4 3]
  [7 3 2]
  [7 3 2]]]",372, SB(_rs)bc                                                                           ,espiral,0,,espiral barrada,1
257,"[[[8 6 7]
  [9 7 8]
  [9 7 8]
  ...
  [4 3 1]
  [3 2 0]
  [3 2 0]]

 [[8 6 7]
  [8 6 7]
  [9 7 8]
  ...
  [3 2 0]
  [3 2 0]
  [2 1 0]]

 [[7 5 6]
  [8 6 7]
  [9 7 8]
  ...
  [2 1 0]
  [2 1 0]
  [1 0 0]]

 ...

 [[5 5 5]
  [5 5 5]
  [6 6 6]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[5 5 5]
  [5 5 5]
  [6 6 6]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[5 5 5]
  [6 6 6]
  [6 6 6]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",373, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
255,"[[[ 2  2  0]
  [ 3  3  1]
  [ 4  4  2]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  1  0]]

 [[ 2  2  0]
  [ 3  3  1]
  [ 4  4  2]
  ...
  [ 0  2  1]
  [ 0  1  0]
  [ 0  1  0]]

 [[ 3  3  1]
  [ 3  3  1]
  [ 4  4  2]
  ...
  [ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]]

 ...

 [[ 6  0  2]
  [ 6  0  2]
  [ 4  0  1]
  ...
  [ 5  6  8]
  [ 6  7 11]
  [ 7  8 12]]

 [[ 6  0  2]
  [ 6  0  2]
  [ 4  0  1]
  ...
  [ 5  9 10]
  [ 6 10 13]
  [ 7 11 14]]

 [[ 6  0  2]
  [ 6  0  2]
  [ 4  0  1]
  ...
  [ 6 10 11]
  [ 7 11 14]
  [ 8 12 15]]]",370, SAB(s)b                                                                                              ,espiral,0,,espiral barrada intermedia,2
258,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [20 11  2]
  [22 12  3]
  [23 13  4]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [21 12  3]
  [23 13  4]
  [23 13  4]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [22 13  4]
  [23 14  5]
  [23 14  5]]

 ...

 [[23  5  1]
  [24  6  2]
  [25  7  3]
  ...
  [60 60 50]
  [60 60 50]
  [60 60 50]]

 [[23  5  1]
  [23  5  1]
  [22  7  2]
  ...
  [53 53 43]
  [54 54 44]
  [54 54 44]]

 [[23  5  1]
  [23  5  1]
  [22  7  2]
  ...
  [48 48 38]
  [49 49 39]
  [49 49 39]]]",374, SAB(s)b                                                                                              ,espiral,0,,espiral barrada intermedia,2
25,"[[[2 2 0]
  [2 2 0]
  [2 2 0]
  ...
  [1 3 0]
  [1 3 0]
  [0 2 0]]

 [[2 2 0]
  [2 2 0]
  [3 3 1]
  ...
  [1 3 0]
  [1 3 0]
  [1 3 0]]

 [[2 2 0]
  [3 3 1]
  [3 3 1]
  ...
  [1 3 0]
  [2 4 1]
  [3 5 2]]

 ...

 [[6 6 6]
  [7 7 7]
  [7 7 7]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 [[7 7 7]
  [7 7 7]
  [8 8 8]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 [[8 8 8]
  [8 8 8]
  [8 8 8]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]]",31, SB(s)d                                                                                               ,espiral,0,,espiral barrada,1
259,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 5  5  3]
  [ 5  5  3]
  [ 5  5  3]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 5  5  3]
  [ 5  5  3]
  [ 5  5  3]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 5  5  3]
  [ 5  5  3]
  [ 5  5  3]]

 ...

 [[ 4  4  2]
  [ 4  4  2]
  [ 4  4  2]
  ...
  [14 11  4]
  [14 11  4]
  [14 11  4]]

 [[ 4  4  2]
  [ 4  4  2]
  [ 4  4  2]
  ...
  [14 11  4]
  [14 11  4]
  [14 11  4]]

 [[ 4  4  2]
  [ 4  4  2]
  [ 4  4  2]
  ...
  [14 11  4]
  [14 11  4]
  [14 11  4]]]",375, (R')SAB(rl)a                                                                               ,espiral,0,,espiral barrada intermedia,2
260,"[[[ 7  7  7]
  [ 8  8  8]
  [ 8  8  8]
  ...
  [ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]
  ...
  [ 2  0  1]
  [ 3  1  2]
  [ 3  1  2]]

 [[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]]

 ...

 [[ 3  2 10]
  [ 3  2 10]
  [ 3  2 10]
  ...
  [68 14  2]
  [52  7  1]
  [42  3  0]]

 [[ 3  2 10]
  [ 3  2 10]
  [ 3  2 10]
  ...
  [72 14  2]
  [54  7  0]
  [44  3  0]]

 [[ 4  3 11]
  [ 4  3 11]
  [ 4  3 11]
  ...
  [72 14  0]
  [57  8  1]
  [48  5  0]]]",376, S_AB(s)bc pec                                                                       ,espiral,0,,espiral barrada intermedia,2
261,"[[[ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]
  ...
  [ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]]

 [[ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]
  ...
  [ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]]

 [[ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]
  ...
  [ 3  2  0]
  [ 3  2  0]
  [ 3  2  0]]

 ...

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]]

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]]

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]]]",378, E2                                                                                                   ,elíptica,1,,elíptica,6
262,"[[[ 6  7 11]
  [ 6  7 11]
  [ 6  7  9]
  ...
  [ 3  2  7]
  [ 3  2  7]
  [ 3  2  7]]

 [[ 6  7 11]
  [ 6  7 11]
  [ 6  7  9]
  ...
  [ 3  2  7]
  [ 3  2  7]
  [ 3  2  7]]

 [[ 6  7 11]
  [ 6  7 11]
  [ 6  7  9]
  ...
  [ 3  3  5]
  [ 3  3  5]
  [ 3  3  5]]

 ...

 [[23 21  9]
  [23 21  9]
  [23 21  9]
  ...
  [20  3  9]
  [20  3  9]
  [19  2  8]]

 [[23 21  9]
  [23 21  9]
  [23 21  9]
  ...
  [22  3  9]
  [21  2  8]
  [21  2  8]]

 [[23 21  9]
  [23 21  9]
  [23 21  9]
  ...
  [21  2  8]
  [21  2  8]
  [21  2  8]]]",379, SB(r_s)cd                                                                           ,espiral,0,,espiral barrada,1
263,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [8 4 3]
  [8 4 3]
  [8 4 3]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [8 4 3]
  [8 4 3]
  [8 4 3]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [7 3 2]
  [7 3 2]
  [7 3 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [4 4 4]
  [4 4 4]
  [4 4 4]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [4 4 4]
  [4 4 4]
  [4 4 4]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [4 4 4]
  [4 4 4]
  [4 4 4]]]",380, SA0^-:                                                                                             ,espiral,0,,espiral no barrada,0
265,"[[[15  5  4]
  [15  5  4]
  [15  5  4]
  ...
  [ 9  5  4]
  [ 9  5  4]
  [ 9  5  4]]

 [[15  5  4]
  [15  5  4]
  [15  5  4]
  ...
  [ 8  4  3]
  [ 9  5  4]
  [ 9  5  4]]

 [[14  4  3]
  [14  4  3]
  [14  4  3]
  ...
  [ 8  4  3]
  [ 8  4  3]
  [ 9  5  4]]

 ...

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [12  1  7]
  [12  1  7]
  [12  1  7]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [12  1  7]
  [12  1  7]
  [12  1  7]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [12  1  7]
  [12  1  7]
  [12  1  7]]]",384, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
264,"[[[ 1  1  3]
  [ 1  1  3]
  [ 1  1  3]
  ...
  [10  7  2]
  [10  7  2]
  [10  7  2]]

 [[ 1  1  3]
  [ 1  1  3]
  [ 1  1  3]
  ...
  [10  7  2]
  [10  7  2]
  [10  7  2]]

 [[ 1  1  3]
  [ 1  1  3]
  [ 1  1  3]
  ...
  [10  7  2]
  [10  7  2]
  [10  7  2]]

 ...

 [[13  7  9]
  [12  6  8]
  [12  6  8]
  ...
  [ 9  5  4]
  [ 9  5  4]
  [ 9  5  4]]

 [[13  7  9]
  [13  7  9]
  [12  6  8]
  ...
  [ 9  5  4]
  [ 9  5  4]
  [ 9  5  4]]

 [[13  7  9]
  [13  7  9]
  [13  7  9]
  ...
  [ 9  5  4]
  [ 9  5  4]
  [ 9  5  4]]]",381, SB(rs)0/a                                                                                            ,espiral,0,,espiral barrada,1
266,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [4 2 3]
  [3 1 2]
  [2 0 1]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [5 3 4]
  [4 2 3]
  [3 1 2]]

 [[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [6 4 5]
  [6 4 5]
  [5 3 4]]

 ...

 [[0 0 2]
  [0 0 2]
  [0 0 2]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[0 0 2]
  [0 0 2]
  [0 0 2]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[0 0 2]
  [0 0 2]
  [0 0 2]
  ...
  [1 1 1]
  [2 2 2]
  [2 2 2]]]",385, SB(s)dm                                                                                              ,espiral,0,,espiral barrada,1
267,"[[[255  65  21]
  [255  65  21]
  [255  65  21]
  ...
  [ 30  13   6]
  [ 29  12   5]
  [ 27  12   5]]

 [[255  65  21]
  [255  65  21]
  [255  65  21]
  ...
  [ 31  14   7]
  [ 30  13   6]
  [ 28  13   6]]

 [[255  65  21]
  [255  65  21]
  [255  65  21]
  ...
  [ 33  16   9]
  [ 32  15   8]
  [ 29  14   7]]

 ...

 [[ 26   9   1]
  [ 27  10   2]
  [ 25  11   2]
  ...
  [  7   1   1]
  [  7   1   1]
  [  7   1   1]]

 [[ 25   8   0]
  [ 26   9   0]
  [ 26   9   1]
  ...
  [  6   1   0]
  [  6   1   0]
  [  7   2   0]]

 [[ 25   8   0]
  [ 25   8   0]
  [ 26   9   1]
  ...
  [  6   1   0]
  [  6   1   0]
  [  6   1   0]]]",386, SAB(r_s)b                                                                           ,espiral,0,,espiral barrada intermedia,2
268,"[[[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [4 2 3]
  [5 3 4]
  [5 3 4]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [3 1 2]
  [4 2 3]
  [5 3 4]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [3 1 2]
  [4 2 3]
  [5 3 4]]

 ...

 [[3 3 3]
  [4 4 4]
  [5 5 5]
  ...
  [0 2 1]
  [0 2 1]
  [0 2 1]]

 [[5 5 5]
  [5 5 5]
  [5 5 5]
  ...
  [0 2 1]
  [0 2 1]
  [0 2 1]]

 [[7 7 7]
  [6 6 6]
  [5 5 5]
  ...
  [0 2 1]
  [0 2 1]
  [0 2 1]]]",387, E1                                                                                                   ,elíptica,1,,elíptica,6
26,"[[[5 0 0]
  [6 0 0]
  [7 1 1]
  ...
  [9 3 3]
  [7 3 2]
  [7 3 2]]

 [[6 0 0]
  [6 0 0]
  [7 1 1]
  ...
  [9 3 3]
  [8 4 3]
  [7 3 2]]

 [[6 2 1]
  [6 2 1]
  [7 3 2]
  ...
  [9 3 3]
  [8 4 3]
  [7 3 2]]

 ...

 [[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [3 3 5]
  [3 3 5]
  [3 3 5]]

 [[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [3 3 5]
  [3 3 5]
  [3 3 5]]

 [[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [3 3 5]
  [3 3 5]
  [3 3 5]]]",32, SA(s)ab                                                                                              ,espiral,0,,espiral no barrada,0
269,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [8 4 5]
  [8 4 5]
  [9 5 6]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [8 4 5]
  [9 5 6]
  [9 5 6]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [9 5 6]
  [9 5 6]
  [9 5 6]]]",391, SAB:(s)dm sp                                                                                         ,espiral,0,,espiral barrada intermedia,2
270,"[[[2 6 5]
  [2 6 5]
  [4 6 5]
  ...
  [1 5 8]
  [1 5 8]
  [1 5 8]]

 [[1 5 4]
  [1 5 4]
  [3 5 4]
  ...
  [1 5 8]
  [1 5 8]
  [1 5 8]]

 [[0 4 3]
  [0 4 3]
  [2 4 3]
  ...
  [1 5 6]
  [1 5 6]
  [1 5 6]]

 ...

 [[1 6 2]
  [1 6 2]
  [1 6 2]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[0 5 1]
  [0 5 1]
  [0 5 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[0 5 1]
  [0 4 0]
  [0 4 0]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",392, (R')SAB(rs)a                                                                               ,espiral,0,,espiral barrada intermedia,2
271,"[[[ 6  6  8]
  [ 7  7  9]
  [ 9  9 11]
  ...
  [ 4  0  1]
  [ 4  0  0]
  [ 4  0  0]]

 [[ 5  5  7]
  [ 6  6  8]
  [ 8  8 10]
  ...
  [ 4  0  1]
  [ 4  0  0]
  [ 4  0  0]]

 [[ 4  4  6]
  [ 5  5  7]
  [ 6  6  8]
  ...
  [ 5  1  2]
  [ 5  0  1]
  [ 5  0  1]]

 ...

 [[ 5  5  7]
  [ 5  5  7]
  [ 5  5  7]
  ...
  [ 3  1  2]
  [ 2  0  1]
  [ 2  0  1]]

 [[ 4  3  8]
  [ 4  3  8]
  [ 4  3  8]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 1  0  0]]

 [[ 3  2  7]
  [ 3  2  7]
  [ 4  3  8]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 1  0  0]]]",393, SAB(r'l)0^o                                                                              ,espiral,0,,espiral barrada intermedia,2
272,"[[[13  2  6]
  [13  2  6]
  [14  3  7]
  ...
  [23 25 14]
  [22 24 13]
  [21 23 12]]

 [[13  2  6]
  [14  3  7]
  [15  4  8]
  ...
  [24 26 15]
  [23 25 14]
  [22 24 13]]

 [[14  3  7]
  [15  4  8]
  [15  4  8]
  ...
  [24 26 15]
  [25 27 16]
  [25 27 16]]

 ...

 [[13 11 12]
  [13 11 12]
  [13 11 12]
  ...
  [ 5  4  2]
  [ 4  3  1]
  [ 3  2  0]]

 [[12 10 11]
  [13 11 12]
  [13 11 12]
  ...
  [ 5  4  2]
  [ 4  3  1]
  [ 3  2  0]]

 [[12 10 11]
  [12 10 11]
  [12 10 11]
  ...
  [ 5  4  2]
  [ 4  3  1]
  [ 3  2  0]]]",394, (R_1')SAB(l)ab                                                                             ,espiral,0,,espiral barrada intermedia,2
274,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 2  2  2]
  [ 3  3  3]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 2  2  2]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 3  8  4]
  [ 3  8  4]
  [ 6  8  5]
  ...
  [ 8  0  0]
  [ 8  0  0]
  [ 8  0  0]]

 [[ 4  9  5]
  [ 4  9  5]
  [ 6  8  5]
  ...
  [ 7  0  0]
  [ 7  0  0]
  [ 7  0  0]]

 [[ 5 10  6]
  [ 5 10  6]
  [ 7  9  6]
  ...
  [ 7  0  0]
  [ 7  0  0]
  [ 7  0  0]]]",396, E0-1                                                                                                 ,elíptica,1,,elíptica,6
273,"[[[10 18  5]
  [10 18  5]
  [10 18  5]
  ...
  [ 7  5  6]
  [ 7  5  6]
  [ 7  5  6]]

 [[10 18  5]
  [10 18  5]
  [11 19  6]
  ...
  [ 7  5  6]
  [ 7  5  6]
  [ 7  5  6]]

 [[11 17  5]
  [12 18  6]
  [12 18  6]
  ...
  [ 7  5  6]
  [ 7  5  6]
  [ 7  5  6]]

 ...

 [[ 7  1  5]
  [ 6  0  4]
  [ 6  0  4]
  ...
  [ 2  2  4]
  [ 2  2  4]
  [ 2  2  4]]

 [[ 7  1  5]
  [ 6  0  4]
  [ 6  0  4]
  ...
  [ 2  2  4]
  [ 2  2  4]
  [ 2  2  4]]

 [[ 7  1  5]
  [ 6  0  4]
  [ 6  0  4]
  ...
  [ 2  2  4]
  [ 2  2  4]
  [ 2  2  4]]]",395, (R')SA(s)ab                                                                                ,espiral,0,,espiral no barrada,0
275,"[[[ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]
  ...
  [10  6  5]
  [10  6  5]
  [10  6  5]]

 [[ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]
  ...
  [10  6  5]
  [10  6  5]
  [10  6  5]]

 [[ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]
  ...
  [10  6  5]
  [10  6  5]
  [10  6  5]]

 ...

 [[ 9  5  6]
  [ 9  5  6]
  [ 9  5  6]
  ...
  [ 3  3  1]
  [ 3  3  1]
  [ 3  3  1]]

 [[ 9  5  6]
  [ 9  5  6]
  [ 9  5  6]
  ...
  [ 3  3  1]
  [ 3  3  1]
  [ 3  3  1]]

 [[10  6  7]
  [10  6  7]
  [10  6  7]
  ...
  [ 3  3  1]
  [ 3  3  1]
  [ 3  3  1]]]",397, SA(s)bc pec                                                                                          ,espiral,0,,espiral no barrada,0
276,"[[[ 8  0  6]
  [ 7  0  6]
  [ 7  0  6]
  ...
  [ 3  7  6]
  [ 4  8  7]
  [ 5  9  8]]

 [[ 9  0  7]
  [ 8  0  7]
  [ 8  0  7]
  ...
  [ 3  7  6]
  [ 3  7  6]
  [ 4  8  7]]

 [[10  0  8]
  [ 9  0  8]
  [ 9  0  8]
  ...
  [ 3  5  4]
  [ 4  6  5]
  [ 4  6  5]]

 ...

 [[ 7  3  2]
  [ 6  2  1]
  [ 5  1  0]
  ...
  [ 1  6  2]
  [ 1  7  3]
  [ 2  8  4]]

 [[ 7  3  2]
  [ 6  2  1]
  [ 5  1  0]
  ...
  [ 0  5  1]
  [ 0  6  2]
  [ 1  7  3]]

 [[ 7  3  2]
  [ 7  3  2]
  [ 5  1  0]
  ...
  [ 0  5  1]
  [ 0  6  2]
  [ 0  6  2]]]",398, S_AB(rs)c                                                                           ,espiral,0,,espiral barrada intermedia,2
277,"[[[37  8 10]
  [37  8 10]
  [36  7  9]
  ...
  [59  3  4]
  [61  2  4]
  [61  2  4]]

 [[37  8 10]
  [37  8 10]
  [36  7  9]
  ...
  [59  3  4]
  [61  2  4]
  [61  2  4]]

 [[35  9 10]
  [35  9 10]
  [34  8  9]
  ...
  [59  3  4]
  [61  2  4]
  [61  2  4]]

 ...

 [[33  2  7]
  [33  2  7]
  [33  2  7]
  ...
  [48  8  6]
  [48  8  6]
  [48  8  6]]

 [[33  2  7]
  [33  2  7]
  [33  2  7]
  ...
  [48  8  6]
  [48  8  6]
  [48  8  6]]

 [[32  1  6]
  [32  1  6]
  [32  1  6]
  ...
  [48  8  6]
  [48  8  6]
  [48  8  6]]]",399, SA(s)c                                                                                               ,espiral,0,,espiral no barrada,0
278,"[[[ 1  0  0]
  [ 1  0  0]
  [ 2  1  0]
  ...
  [16  5  1]
  [16  5  1]
  [16  5  1]]

 [[ 1  0  0]
  [ 1  0  0]
  [ 2  1  0]
  ...
  [16  5  1]
  [16  5  1]
  [16  5  1]]

 [[ 1  0  0]
  [ 2  1  0]
  [ 2  1  0]
  ...
  [19  5  2]
  [19  5  2]
  [19  5  2]]

 ...

 [[ 8  7  5]
  [ 8  7  5]
  [ 8  7  5]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]]

 [[ 8  7  3]
  [ 8  7  3]
  [ 8  7  3]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]]

 [[ 8  7  3]
  [ 8  7  3]
  [ 8  7  3]
  ...
  [ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]]]",400, SAb spw                                                                                              ,espiral,0,,espiral no barrada,0
27,"[[[12  3  8]
  [12  3  8]
  [12  3  8]
  ...
  [ 4  6  3]
  [ 3  5  2]
  [ 3  5  2]]

 [[12  3  8]
  [12  3  8]
  [12  3  8]
  ...
  [ 3  5  2]
  [ 3  5  2]
  [ 2  4  1]]

 [[12  3  8]
  [12  3  8]
  [12  3  8]
  ...
  [ 2  4  1]
  [ 2  4  1]
  [ 1  3  0]]

 ...

 [[54 28 13]
  [53 27 12]
  [52 26 11]
  ...
  [11  1  2]
  [11  1  2]
  [11  1  2]]

 [[52 26 11]
  [51 25 10]
  [50 24  9]
  ...
  [11  1  2]
  [11  1  2]
  [11  1  2]]

 [[51 25 10]
  [50 24  9]
  [50 24  9]
  ...
  [11  1  2]
  [11  1  2]
  [11  1  2]]]",33, (R')SA(s)c pec                                                                             ,espiral,0,,espiral no barrada,0
279,"[[[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 [[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 [[1 0 0]
  [1 0 0]
  [1 0 0]
  ...
  [4 2 3]
  [4 2 3]
  [4 2 3]]

 ...

 [[0 1 5]
  [0 1 5]
  [0 1 5]
  ...
  [6 2 1]
  [6 2 1]
  [6 2 1]]

 [[0 1 6]
  [0 1 6]
  [0 1 6]
  ...
  [6 2 1]
  [6 2 1]
  [6 2 1]]

 [[0 1 6]
  [0 1 6]
  [0 1 6]
  ...
  [6 2 1]
  [6 2 1]
  [6 2 1]]]",401, SA_B(rs)bc                                                                          ,espiral,0,,espiral barrada intermedia,2
281,"[[[11  1  0]
  [11  1  0]
  [11  1  0]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[11  1  0]
  [11  1  0]
  [11  1  0]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[11  1  0]
  [11  1  0]
  [11  1  0]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[43  4  9]
  [43  4  9]
  [43  4  9]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]

 [[44  3  9]
  [44  3  9]
  [44  3  9]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]

 [[44  3  9]
  [44  3  9]
  [44  3  9]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]]",403, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
280,"[[[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [30 27 20]
  [28 25 18]
  [27 24 17]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [31 28 21]
  [29 26 19]
  [28 25 18]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [31 28 21]
  [30 27 20]
  [28 25 18]]

 ...

 [[ 1  7  3]
  [ 1  7  3]
  [ 2  7  3]
  ...
  [ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]]

 [[ 1  7  3]
  [ 1  7  3]
  [ 2  7  3]
  ...
  [ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]]

 [[ 1  7  3]
  [ 1  7  3]
  [ 2  7  3]
  ...
  [ 1  3  2]
  [ 1  3  2]
  [ 1  3  2]]]",402, dE3?                                                                                                 ,elíptica,1,,elíptica,6
284,"[[[11  3  1]
  [11  3  1]
  [11  3  1]
  ...
  [ 8  4  1]
  [ 9  5  2]
  [10  6  3]]

 [[11  3  1]
  [11  3  1]
  [11  3  1]
  ...
  [ 8  4  1]
  [ 9  5  2]
  [10  6  3]]

 [[11  3  1]
  [11  3  1]
  [11  3  1]
  ...
  [ 9  5  2]
  [10  6  3]
  [11  7  4]]

 ...

 [[ 6  5  3]
  [ 6  5  3]
  [ 6  5  3]
  ...
  [ 3  2  0]
  [ 5  1  0]
  [ 5  1  0]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 6  5  3]
  ...
  [ 3  2  0]
  [ 5  1  0]
  [ 5  1  0]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 6  5  3]
  ...
  [ 4  3  1]
  [ 6  2  1]
  [ 6  2  1]]]",406, SA(s)b pec                                                                                           ,espiral,0,,espiral no barrada,0
